run,job_id,account,network,dataset,batch_size,granularity,base,meta,meta_stepsize,alpha0,gamma,augment,beta_clip,hier,lam,eta_ratio,seed,epochs_done,epochs_requested,best_test,final_test,final_train,collapsed,node,wallclock_min,provenance,dup_group,superseded,ep_to_85,ep_to_88,ep_to_90,plateau,ep_in_band_90
m1a3-r0-s1,4683569,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0,1,100,100,92.59,92.32,98.0,0,node882,31,env,,0,17,21,23,92.196,6
m1a3-r003-s1,4683572,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.03,1,100,100,92.78,92.29,98.34,0,node851,73,env,,0,17,20,22,92.329,4
e3a-lsh01_s1,4681652,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.1,na,1,300,300,92.76,91.88,99.33,0,node886,93,env,,0,36,37,41,91.812,6
hs-l-lam01_s1,4680592,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,?,-15:-2.3026,shrink,0.1,na,1,100,100,92.5,92.15,97.89,0,node885,31,inferred,,0,35,37,41,92.245,4
e3a-r005_s1,4681643,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.05,1,300,300,93.45,92.94,99.82,0,node887,92,env,,0,35,38,41,92.941,2
h2-l-L0p5_s1,4680685,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.5,na,1,100,100,92.63,92.2,97.76,0,node886,31,env,,0,35,38,41,92.285,6
h2-lam003_s2,4680787,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.03,na,2,100,100,92.64,92.48,97.95,0,node886,31,env,,0,37,38,41,92.323,5
h2-l-L0p001_s2,4680690,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.001,na,2,100,100,92.43,92.43,99.93,0,node887,31,env,,0,33,41,49,92.205,20
h2A-l-L0p1_s2,4680695,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Adam,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.1,na,2,100,100,92.14,92.07,98.05,0,node886,31,env,,0,15,16,19,91.822,17
h2-l-L1p0_s2,4680693,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,1.0,na,2,100,100,92.35,92.35,97.84,0,node887,31,env,,0,36,39,41,91.963,9
h2-l-L0p1_s2,4680697,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.1,na,2,100,100,92.64,92.51,97.8,0,node887,31,env,,0,35,39,41,92.361,5
h2-lam01_s2,4680788,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.1,na,2,100,100,92.42,92.28,97.79,0,node880,30,env,,0,36,38,41,92.209,5
mx-add-r004-s2,4682870,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.04,2,100,100,93.06,92.9,99.24,0,node880,30,env,,0,37,39,41,92.819,2
m1a3-r0-s2,4683570,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0,2,100,100,92.56,92.43,98.14,0,node886,31,env,,0,18,21,25,92.198,5
g1_sgdm_layer_s2,4679159,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,?,none,,na,na,2,100,100,91.27,90.95,99.57,0,node870,43,inferred,,0,28,35,58,90.829,53
m1a3-r01-s2,4683576,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.1,2,100,100,92.69,92.63,99.43,0,node885,30,env,,0,17,19,21,92.534,3
h2-base_s2,4680790,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,2,100,100,91.09,90.61,99.64,0,node881,31,env,,0,28,35,57,90.687,52
dc-sg-a1e3-s2,4683415,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.06,2,100,100,92.71,91.76,98.87,0,node881,31,env,,0,17,19,22,92.116,4
sc-ResNet18-add-s2,4683097,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.06,2,100,100,93.51,93.05,99.71,0,node883,30,env,,0,36,40,41,93.161,4
ac-r004-s2,4687211,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.04,2,10,100,75.74,75.74,76.22,0,node859,,env,,0,,,,,0
ac-r005-s2,4687184,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.05,2,100,100,92.6,91.91,98.56,0,node883,30,env,,0,18,19,22,92.223,6
dc-sg-a1e4-s2,4683416,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-4,1,1,-15:-2.3026,additive,na,0.06,2,100,100,93.1,92.77,99.49,0,node885,30,env,,0,26,27,29,92.756,1
sc-ResNet18-layer-s2,4683096,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,2,100,100,90.98,90.79,99.72,0,node881,31,env,,0,28,36,58,90.641,54
mx_sig_layerwise_s2,4682861,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,2,100,100,91.34,90.9,99.62,0,node858,72,env,,0,29,35,52,90.934,45
ac-r03-s2,4687194,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.3,2,100,100,92.04,91.76,99.87,0,node881,31,env,,0,15,19,27,91.797,32
h2-lam03_s2,4680789,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.3,na,2,100,100,92.32,92.19,97.82,0,node880,30,env,,0,36,38,41,92.075,7
zsw-l-r01_s2,4681700,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0.1,2,100,100,90.24,90.24,98.92,0,node880,30,env,,0,34,52,98,89.65,30
h2-l-L0p01_s2,4680691,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.01,na,2,100,100,92.9,92.9,98.07,0,node880,30,env,,0,37,38,41,92.604,5
adg-A-r003_s2,4681173,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Adam,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.03,2,100,100,91.79,91.57,99.79,0,node881,31,env,,0,16,24,33,91.441,48
adg-A-r01_s2,4681174,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Adam,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.1,2,100,100,91.26,90.83,99.71,0,node881,31,env,,0,15,33,51,90.836,54
h2-l-L0p5_s2,4680692,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.5,na,2,100,100,92.36,92.26,97.8,0,node881,31,env,,0,37,38,42,92.049,9
zsw-l-r0_s2,4681698,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0,2,100,100,88.1,88.1,93.89,0,node887,31,env,,0,38,99,,87.766,0
ac-r1-s2,4687199,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,1,2,100,100,91.51,91.38,99.91,0,node886,30,env,,0,15,24,35,91.173,48
p7-r18-lay-s2,4685321,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,2,20,20,87.21,85.51,91.48,0,node880,6,env,,0,14,,,74.08,0
zsw-l-r05_s2,4681704,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0.5,2,100,100,89.76,89.71,99.05,0,node881,31,env,,0,32,49,,89.326,25
zsw-l-r03_s2,4681702,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0.3,2,100,100,90.33,90.07,99.24,0,node880,31,env,,0,32,53,92,89.761,30
g3_sgdmAdam_layer_s2,4679444,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Adam,1e-3,1e-6,1,?,none,,na,na,2,100,100,90.53,90.12,99.74,0,node881,31,inferred,,0,16,24,66,90.152,62
ac-r007-s2,4687187,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.07,2,100,100,92.47,92.06,99.08,0,node887,31,env,,0,17,20,22,92.062,4
zsw-l-r07_s2,4681706,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0.7,2,100,100,89.67,89.1,99.05,0,node885,31,env,,0,32,53,,89.164,20
mx-add-r005-s2,4682875,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.05,2,100,100,93.21,92.86,99.53,0,node887,31,env,,0,36,38,42,92.803,4
d4_clipL_s2,4679611,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,?,-15:-2.3026,,na,na,2,100,100,91.18,90.61,99.57,0,node880,31,inferred,,0,28,36,59,90.839,48
ac-r002-s2,4687210,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.02,2,27,100,91.13,91.04,93.46,0,node883,,env,,0,18,20,24,83.196,4
m1a3-r04-s2,4683582,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.4,2,100,100,91.69,91.62,99.87,0,node858,72,env,,0,14,21,34,91.501,41
mx-add-r006-s2,4682880,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.06,2,100,100,93.34,93.28,99.7,0,node880,30,env,,0,34,38,42,93.131,4
h2A-l-plain_s2,4680696,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Adam,1e-3,1e-6,1,1,-15:-2.3026,,na,na,2,100,100,90.55,90.34,99.73,0,node881,31,env,,0,15,27,67,90.25,62
m1a3-r02-s2,4683579,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.2,2,100,100,92.17,92.15,99.86,0,node886,30,env,,0,15,18,22,91.936,15
zsw-l-r1_s2,4681708,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,1,2,100,100,91.48,91.27,99.62,0,node887,31,env,,0,29,35,57,91.186,36
m1a3-r003-s2,4683573,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.03,2,100,100,92.41,91.86,98.27,0,node887,31,env,,0,18,20,23,92.058,5
dc-sg-a1e3-s3,4683420,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.06,3,100,100,92.76,91.89,98.92,0,node880,30,env,,0,17,20,23,92.369,4
ac-r003-s3,4687182,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.03,3,100,100,92.53,91.79,98.14,0,node873,31,env,,0,17,20,23,92.078,5
ac-r005-s3,4687185,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.05,3,100,100,92.36,92.16,98.63,0,node881,31,env,,0,17,20,21,91.991,5
ac-r007-s3,4687188,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.07,3,100,100,92.46,92.14,98.92,0,node885,31,env,,0,17,20,23,92.027,5
p7-r18-lay-s3,4685654,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,3,20,20,86.72,86.72,90.76,0,node881,6,env,,0,16,,,74.117,0
mx-add-r006-s3,4682881,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.06,3,100,100,93.43,93.15,99.77,0,node885,31,env,,0,36,39,42,93.073,4
mx-add-r005-s3,4682876,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.05,3,100,100,93.3,92.94,99.62,0,node881,30,env,,0,36,39,43,92.892,4
ac-r1-s3,4687200,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,1,3,69,100,91.06,90.78,99.57,0,node873,,env,,0,16,24,42,90.672,39
ac-r01-s3,4687190,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.1,3,100,100,92.6,92.39,99.49,0,node873,31,env,,0,17,20,23,92.312,3
ac-r0-s3,4687180,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0,3,100,100,92.43,92.19,98.15,0,node873,31,env,,0,18,22,24,92.174,6
dc-sg-a1e4-s3,4683421,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-4,1,1,-15:-2.3026,additive,na,0.06,3,100,100,92.91,92.6,99.56,0,node882,31,env,,0,25,26,29,92.573,2
mx-add-r004-s3,4682871,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.04,3,100,100,93.02,92.8,99.34,0,node886,31,env,,0,38,39,42,92.73,3
ac-r04-s3,4687197,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.4,3,100,100,91.58,91.2,99.88,0,node885,31,env,,0,15,21,41,91.229,45
ac-r03-s3,4687195,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.3,3,100,100,91.83,91.75,99.88,0,node887,31,env,,0,14,18,33,91.51,34
ac-r02-s3,4687192,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.2,3,100,100,92.1,91.82,99.84,0,node881,30,env,,0,16,20,23,91.823,20
ac-r1-s4,4687201,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,1,4,65,100,90.66,90.57,99.45,0,node881,,env,,0,15,24,44,90.128,32
ac-r007-s4,4687189,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.07,4,100,100,92.53,92.36,98.88,0,node880,31,env,,0,18,19,22,92.167,4
p7-r18-lay-s4,4685657,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,4,20,20,86.92,86.59,91.29,0,node883,6,env,,0,15,,,74.267,0
ac-r04-s4,4687198,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.4,4,100,100,91.42,91.09,99.9,0,node880,31,env,,0,13,22,42,91.189,54
ac-r03-s4,4687196,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.3,4,100,100,91.65,90.89,99.89,0,node868,35,env,,0,15,22,34,91.242,46
dc-sg-a1e3-s4,4683425,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.06,4,100,100,92.59,92.23,98.64,0,node882,31,env,,0,18,19,21,92.182,4
ac-r0-s4,4687181,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0,4,100,100,92.5,92.2,98.03,0,node868,35,env,,0,18,20,26,92.232,8
mx-add-r006-s4,4682882,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.06,4,100,100,93.4,93.34,99.78,0,node887,31,env,,0,35,39,45,93.219,5
ac-r02-s4,4687193,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.2,4,100,100,92.16,91.82,99.81,0,node880,30,env,,0,15,18,25,91.856,17
ac-r005-s4,4687186,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.05,4,100,100,92.76,92.65,98.44,0,node880,30,env,,0,18,19,22,92.312,4
dc-sg-a1e4-s4,4683426,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-4,1,1,-15:-2.3026,additive,na,0.06,4,100,100,93.05,92.85,99.38,0,node880,30,env,,0,23,27,29,92.785,2
mx-add-r004-s4,4682872,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.04,4,100,100,93.13,92.65,99.35,0,node883,31,env,,0,36,41,43,92.764,3
ac-r01-s4,4687191,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.1,4,100,100,92.79,92.55,99.44,0,node883,30,env,,0,18,19,22,92.473,4
mx-add-r005-s4,4682877,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.05,4,100,100,93.27,93.06,99.62,0,node886,31,env,,0,37,40,45,93.015,4
ac-r003-s4,4687183,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.03,4,100,100,92.41,91.87,98.16,0,node881,31,env,,0,17,19,22,92.0,6
p7-r18-lay-s5,4685660,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,5,20,20,87.9,87.9,91.77,0,node887,6,env,,0,15,,,74.653,0
p7-r18-lay-s6,4685663,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,6,20,20,87.49,87.49,91.58,0,node885,6,env,,0,15,,,73.907,0
p7-r18-lay-s7,4685666,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,7,20,20,87.65,87.55,91.94,0,node883,6,env,,0,14,,,74.659,0
p7-r18-lay-s8,4685669,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,8,20,20,87.89,87.7,91.77,0,node886,6,env,,0,14,,,75.026,0
p7-r18-lay-s9,4685672,salehkaleybars,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,9,20,20,87.41,87.41,91.5,0,node883,6,env,,0,14,,,74.318,0
n1-node-plain_s0,4681030,salehkaleybars,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,100,100,92.1,92.07,99.76,0,node885,40,env,,0,30,37,45,91.784,22
mx_sig_nodewise_s0,4682862,salehkaleybars,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,100,100,91.99,91.67,99.75,0,node882,41,env,,0,29,36,47,91.584,26
n1-node-L1p0_s0,4681031,salehkaleybars,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,1.0,na,0,100,100,92.52,92.14,97.6,0,node885,44,env,,0,49,60,67,92.056,12
p7-r18-node-s0,4685314,salehkaleybars,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,20,20,87.08,86.06,90.69,0,node886,8,env,,0,15,,,73.057,0
v_nodewise,4679111,salehkaleybars,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-6,1,?,none,,na,na,0,3,3,13.17,13.17,13.01,0,node851,3,inferred,,0,,,,,0
p3-node-L1p0,4681085,salehkaleybars,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,shrink,1.0,na,0,20,20,83.77,83.77,84.43,0,node887,9,env,,0,,,,65.876,0
n1-node-plain_s1,4681034,salehkaleybars,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,1,100,100,91.73,91.69,99.82,0,node881,40,env,,0,31,36,48,91.52,25
mx_sig_nodewise_s1,4682863,salehkaleybars,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,1,100,100,91.97,91.76,99.79,0,node881,41,env,,0,31,36,49,91.525,23
p7-r18-node-s1,4685318,salehkaleybars,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,1,20,20,87.97,87.97,90.6,0,node886,8,env,,0,16,,,72.953,0
n1-node-L1p0_s1,4681035,salehkaleybars,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,1.0,na,1,100,100,92.7,92.42,97.69,0,node880,43,env,,0,50,57,70,92.085,11
nd-node-plain_s2,4681175,salehkaleybars,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,2,100,100,91.7,91.62,99.77,0,node851,86,env,,0,31,35,48,91.339,30
mx_sig_nodewise_s2,4682864,salehkaleybars,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,2,100,100,92.06,91.87,99.75,0,node883,41,env,,0,30,37,51,91.728,25
p7-r18-node-s2,4685322,salehkaleybars,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,2,20,20,87.68,87.68,90.69,0,node886,8,env,,0,16,,,72.792,0
p7-r18-node-s3,4685655,salehkaleybars,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,3,20,20,87.24,86.62,90.45,0,node880,8,env,,0,17,,,72.392,0
nd-node-plain_s3,4681176,salehkaleybars,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,3,100,100,92.05,91.53,99.83,0,node855,83,env,,0,30,39,50,91.658,22
p7-r18-node-s4,4685658,salehkaleybars,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,4,20,20,86.86,86.72,90.43,0,node886,8,env,,0,15,,,72.589,0
nd-node-plain_s4,4681177,salehkaleybars,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,4,100,100,91.96,91.96,99.76,0,node855,83,env,,0,32,37,48,91.602,25
p7-r18-node-s5,4685661,salehkaleybars,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,5,20,20,88.61,88.61,90.89,0,node887,8,env,,0,16,20,,73.323,0
p7-r18-node-s6,4685664,salehkaleybars,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,6,20,20,88.42,88.42,90.53,0,node881,8,env,,0,16,20,,72.02,0
p7-r18-node-s7,4685667,salehkaleybars,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,7,20,20,87.6,87.6,90.9,0,node887,8,env,,0,14,,,73.146,0
p7-r18-node-s8,4685670,salehkaleybars,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,8,20,20,87.58,87.55,90.73,0,node880,8,env,,0,15,,,73.063,0
p7-r18-node-s9,4685673,salehkaleybars,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,9,20,20,87.87,87.78,90.52,0,node883,8,env,,0,14,,,72.882,0
adg-b-r01_s0,4681164,salehkaleybars,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.1,0,100,100,92.01,91.35,99.37,0,node887,42,env,,0,32,41,48,91.611,19
a0L-blk6-1e4_s0,4680942,salehkaleybars,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,1e-3,1e-4,1,1,-15:-2.3026,,na,na,0,100,100,91.78,91.67,99.22,0,node887,42,env,,0,20,27,33,91.547,24
a0h-blk6-1e6_s0,4680886,salehkaleybars,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,100,100,91.76,91.76,99.07,0,node851,87,env,,0,29,35,42,91.39,24
a0L-blk6-1e3_s0,4680938,salehkaleybars,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,100,100,91.85,91.72,99.3,0,node886,42,env,,0,15,21,29,91.643,22
kb-c10-r007-s0,4685576,salehkaleybars,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,0,0.07,0,100,100,92.18,91.97,99.61,0,node882,42,env,,0,17,26,32,91.955,16
a0L-blk6-1e6_s0,4680946,salehkaleybars,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,100,100,91.73,91.58,99.09,0,node880,42,env,,0,29,38,41,91.433,26
